Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1985","1985","tonnes","50","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1986","1986","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1987","1987","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1988","1988","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1989","1989","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1990","1990","tonnes","90","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1991","1991","tonnes","150","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1992","1992","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1993","1993","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1994","1994","tonnes","131.43","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1995","1995","tonnes","150","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1996","1996","tonnes","125.67","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1997","1997","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1998","1998","tonnes","109.84","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","1999","1999","tonnes","105.22","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2000","2000","tonnes","90","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2001","2001","tonnes","98.86","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2002","2002","tonnes","97.45","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2003","2003","tonnes","95.91","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2004","2004","tonnes","94.36","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2005","2005","tonnes","92.83","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2006","2006","tonnes","91.85","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2007","2007","tonnes","82.47","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2008","2008","tonnes","80.98","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2009","2009","tonnes","82.94","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2010","2010","tonnes","80.29","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2011","2011","tonnes","49.37","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2012","2012","tonnes","97","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2013","2013","tonnes","100","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2014","2014","tonnes","81.15","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2015","2015","tonnes","76.33","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2016","2016","tonnes","85.83","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2017","2017","tonnes","77.26","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2018","2018","tonnes","77.49","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2019","2019","tonnes","80.03","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2020","2020","tonnes","79.29","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","tonnes","78.55","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1991","1991","ha","230","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1992","1992","ha","232","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1993","1993","ha","208","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1994","1994","ha","150","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1995","1995","ha","97","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1996","1996","ha","108","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1997","1997","ha","108","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1998","1998","ha","224","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","1999","1999","ha","133","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2000","2000","ha","179","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2001","2001","ha","156","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2002","2002","ha","201","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2003","2003","ha","220","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2004","2004","ha","226","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2005","2005","ha","239","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2006","2006","ha","256","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2007","2007","ha","198","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2008","2008","ha","153","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2009","2009","ha","91","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2010","2010","ha","137","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2011","2011","ha","139","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2012","2012","ha","130","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2013","2013","ha","70","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2014","2014","ha","62","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2015","2015","ha","56","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2016","2016","ha","82","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2017","2017","ha","74","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2018","2018","ha","238","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2019","2019","ha","67","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2020","2020","ha","57","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01341","Apples","2021","2021","ha","66","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01341","Apples","1991","1991","hg/ha","95652","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01341","Apples","1992","1992","hg/ha","101681","A","Official figure"
